N,ave_k,sample,susceptible neighbours,S at time of sample,num 1s,num 2s,num 3s,num 4s,num 5 or more
9926.0,4.9732016925246825,0.075,2267.0,8984.0,1931.0,305.0,30.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2773.0,8655.0,2277.0,430.0,57.0,9.0,0.0
9926.0,4.9732016925246825,0.125,3208.0,8310.0,2478.0,621.0,93.0,16.0,0.0
9926.0,4.9732016925246825,0.15,3502.0,7988.0,2570.0,765.0,138.0,25.0,4.0
9926.0,4.9732016925246825,0.01,400.0,9805.0,392.0,8.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,898.0,9601.0,844.0,53.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1637.0,9295.0,1480.0,154.0,2.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2238.0,8947.0,1951.0,266.0,19.0,2.0,0.0
9926.0,4.9732016925246825,0.1,2728.0,8607.0,2223.0,455.0,45.0,5.0,0.0
9926.0,4.9732016925246825,0.125,3122.0,8289.0,2430.0,579.0,97.0,16.0,0.0
9926.0,4.9732016925246825,0.15,3396.0,7941.0,2531.0,715.0,133.0,17.0,0.0
9926.0,4.9732016925246825,0.01,404.0,9812.0,395.0,7.0,2.0,0.0,0.0
9926.0,4.9732016925246825,0.025,930.0,9647.0,895.0,32.0,3.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1663.0,9351.0,1495.0,150.0,17.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2293.0,9062.0,1992.0,264.0,32.0,5.0,0.0
9926.0,4.9732016925246825,0.1,2812.0,8774.0,2346.0,399.0,60.0,7.0,0.0
9926.0,4.9732016925246825,0.125,3302.0,8497.0,2602.0,593.0,91.0,16.0,0.0
9926.0,4.9732016925246825,0.15,3627.0,8196.0,2715.0,744.0,142.0,25.0,1.0
9926.0,4.9732016925246825,0.01,379.0,9748.0,370.0,9.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,909.0,9508.0,861.0,45.0,3.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1623.0,9100.0,1480.0,131.0,12.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2134.0,8631.0,1855.0,255.0,23.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2523.0,8118.0,2086.0,385.0,48.0,4.0,0.0
9926.0,4.9732016925246825,0.125,2749.0,7507.0,2131.0,520.0,83.0,15.0,0.0
9926.0,4.9732016925246825,0.15,2864.0,6775.0,2121.0,625.0,93.0,21.0,4.0
9926.0,4.9732016925246825,0.01,390.0,9811.0,382.0,8.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,927.0,9601.0,882.0,45.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1665.0,9252.0,1482.0,174.0,9.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2280.0,8898.0,1947.0,306.0,26.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2738.0,8544.0,2258.0,426.0,50.0,3.0,1.0
9926.0,4.9732016925246825,0.125,3084.0,8224.0,2385.0,595.0,86.0,17.0,1.0
9926.0,4.9732016925246825,0.15,3344.0,7857.0,2452.0,743.0,133.0,13.0,3.0
9926.0,4.9732016925246825,0.01,393.0,9822.0,386.0,7.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,888.0,9653.0,838.0,48.0,2.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1684.0,9366.0,1501.0,175.0,8.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2335.0,9086.0,2003.0,302.0,28.0,2.0,0.0
9926.0,4.9732016925246825,0.1,2887.0,8794.0,2361.0,455.0,63.0,8.0,0.0
9926.0,4.9732016925246825,0.125,3297.0,8510.0,2553.0,622.0,106.0,16.0,0.0
9926.0,4.9732016925246825,0.15,3617.0,8221.0,2681.0,747.0,154.0,33.0,2.0
9926.0,4.9732016925246825,0.01,380.0,9779.0,371.0,8.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.025,910.0,9582.0,860.0,49.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1621.0,9261.0,1479.0,126.0,16.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2270.0,8897.0,1965.0,276.0,27.0,2.0,0.0
9926.0,4.9732016925246825,0.1,2768.0,8565.0,2278.0,428.0,57.0,5.0,0.0
9926.0,4.9732016925246825,0.125,3149.0,8201.0,2485.0,545.0,101.0,16.0,2.0
9926.0,4.9732016925246825,0.15,3468.0,7862.0,2618.0,689.0,141.0,16.0,4.0
9926.0,4.9732016925246825,0.01,368.0,9808.0,357.0,11.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,909.0,9640.0,849.0,59.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1703.0,9356.0,1544.0,145.0,10.0,4.0,0.0
9926.0,4.9732016925246825,0.075,2366.0,9074.0,2029.0,297.0,37.0,3.0,0.0
9926.0,4.9732016925246825,0.1,2877.0,8794.0,2363.0,445.0,59.0,8.0,2.0
9926.0,4.9732016925246825,0.125,3317.0,8494.0,2578.0,619.0,106.0,12.0,2.0
9926.0,4.9732016925246825,0.15,3628.0,8207.0,2677.0,780.0,155.0,12.0,4.0
9926.0,4.9732016925246825,0.01,354.0,9791.0,344.0,10.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,897.0,9584.0,857.0,37.0,3.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1587.0,9192.0,1434.0,138.0,14.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2196.0,8769.0,1920.0,250.0,26.0,0.0,0.0
9926.0,4.9732016925246825,0.1,2590.0,8282.0,2117.0,414.0,55.0,3.0,1.0
9926.0,4.9732016925246825,0.125,2891.0,7832.0,2285.0,496.0,102.0,7.0,1.0
9926.0,4.9732016925246825,0.15,3119.0,7330.0,2339.0,648.0,116.0,13.0,3.0
9926.0,4.9732016925246825,0.01,366.0,9779.0,359.0,7.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,829.0,9539.0,788.0,40.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1600.0,9154.0,1435.0,156.0,9.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2175.0,8740.0,1878.0,257.0,40.0,0.0,0.0
9926.0,4.9732016925246825,0.1,2685.0,8328.0,2198.0,417.0,66.0,4.0,0.0
9926.0,4.9732016925246825,0.125,3025.0,7906.0,2338.0,575.0,93.0,18.0,1.0
9926.0,4.9732016925246825,0.15,3172.0,7371.0,2355.0,678.0,114.0,24.0,1.0
9926.0,4.9732016925246825,0.01,380.0,9800.0,371.0,9.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,935.0,9583.0,873.0,62.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1698.0,9240.0,1517.0,169.0,10.0,2.0,0.0
9926.0,4.9732016925246825,0.075,2275.0,8848.0,1953.0,293.0,28.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2721.0,8465.0,2202.0,446.0,68.0,4.0,1.0
9926.0,4.9732016925246825,0.125,3048.0,8064.0,2362.0,574.0,93.0,19.0,0.0
9926.0,4.9732016925246825,0.15,3327.0,7603.0,2454.0,709.0,140.0,21.0,3.0
9926.0,4.9732016925246825,0.01,359.0,9809.0,351.0,8.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,853.0,9641.0,804.0,49.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1656.0,9363.0,1497.0,143.0,15.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2263.0,9080.0,1941.0,291.0,31.0,0.0,0.0
9926.0,4.9732016925246825,0.1,2773.0,8785.0,2274.0,432.0,59.0,8.0,0.0
9926.0,4.9732016925246825,0.125,3187.0,8503.0,2454.0,620.0,94.0,19.0,0.0
9926.0,4.9732016925246825,0.15,3531.0,8220.0,2571.0,790.0,132.0,34.0,4.0
9926.0,4.9732016925246825,0.01,392.0,9820.0,381.0,11.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,902.0,9653.0,861.0,41.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1644.0,9371.0,1478.0,158.0,8.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2336.0,9096.0,2009.0,296.0,29.0,2.0,0.0
9926.0,4.9732016925246825,0.1,2881.0,8804.0,2358.0,461.0,54.0,8.0,0.0
9926.0,4.9732016925246825,0.125,3312.0,8524.0,2575.0,639.0,87.0,10.0,1.0
9926.0,4.9732016925246825,0.15,3667.0,8236.0,2729.0,787.0,129.0,21.0,1.0
9926.0,4.9732016925246825,0.01,378.0,9730.0,371.0,6.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.025,874.0,9438.0,824.0,49.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1558.0,8911.0,1407.0,143.0,7.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2052.0,8368.0,1781.0,238.0,30.0,3.0,0.0
9926.0,4.9732016925246825,0.1,2428.0,7635.0,2004.0,374.0,39.0,11.0,0.0
9926.0,4.9732016925246825,0.125,2571.0,6938.0,2007.0,493.0,61.0,8.0,2.0
9926.0,4.9732016925246825,0.15,2245.0,5499.0,1710.0,444.0,82.0,9.0,0.0
9926.0,4.9732016925246825,0.01,377.0,9784.0,368.0,9.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,941.0,9572.0,891.0,49.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1663.0,9155.0,1515.0,135.0,13.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2205.0,8744.0,1901.0,275.0,28.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2648.0,8309.0,2170.0,419.0,54.0,5.0,0.0
9926.0,4.9732016925246825,0.125,2937.0,7801.0,2306.0,525.0,96.0,9.0,1.0
9926.0,4.9732016925246825,0.15,3132.0,7297.0,2342.0,650.0,119.0,17.0,4.0
9926.0,4.9732016925246825,0.01,358.0,9805.0,350.0,8.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,932.0,9626.0,885.0,46.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1697.0,9334.0,1524.0,169.0,4.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2336.0,9050.0,2015.0,295.0,25.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2856.0,8749.0,2358.0,434.0,58.0,6.0,0.0
9926.0,4.9732016925246825,0.125,3255.0,8459.0,2549.0,600.0,94.0,12.0,0.0
9926.0,4.9732016925246825,0.15,3574.0,8154.0,2691.0,723.0,135.0,24.0,1.0
9926.0,4.9732016925246825,0.01,371.0,9809.0,365.0,6.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,832.0,9640.0,799.0,32.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1645.0,9335.0,1498.0,137.0,9.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2268.0,9041.0,1954.0,283.0,28.0,3.0,0.0
9926.0,4.9732016925246825,0.1,2771.0,8760.0,2278.0,431.0,52.0,8.0,2.0
9926.0,4.9732016925246825,0.125,3197.0,8480.0,2482.0,603.0,90.0,18.0,4.0
9926.0,4.9732016925246825,0.15,3527.0,8188.0,2578.0,783.0,140.0,21.0,5.0
9926.0,4.9732016925246825,0.01,381.0,9814.0,377.0,4.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,925.0,9640.0,868.0,56.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1721.0,9362.0,1575.0,137.0,9.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2372.0,9079.0,2052.0,290.0,24.0,6.0,0.0
9926.0,4.9732016925246825,0.1,2853.0,8789.0,2328.0,467.0,45.0,12.0,1.0
9926.0,4.9732016925246825,0.125,3272.0,8506.0,2528.0,622.0,106.0,9.0,7.0
9926.0,4.9732016925246825,0.15,3637.0,8227.0,2672.0,796.0,153.0,10.0,6.0
9926.0,4.9732016925246825,0.01,353.0,9802.0,345.0,8.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,889.0,9620.0,847.0,40.0,2.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1630.0,9300.0,1467.0,159.0,4.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2272.0,8988.0,1954.0,287.0,31.0,0.0,0.0
9926.0,4.9732016925246825,0.1,2666.0,8663.0,2194.0,419.0,50.0,3.0,0.0
9926.0,4.9732016925246825,0.125,3093.0,8325.0,2412.0,587.0,85.0,9.0,0.0
9926.0,4.9732016925246825,0.15,3444.0,8013.0,2573.0,717.0,134.0,18.0,2.0
9926.0,4.9732016925246825,0.01,336.0,9797.0,328.0,8.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,884.0,9511.0,858.0,26.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1592.0,9086.0,1454.0,130.0,8.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2172.0,8626.0,1890.0,256.0,26.0,0.0,0.0
9926.0,4.9732016925246825,0.1,2618.0,8228.0,2146.0,424.0,43.0,4.0,1.0
9926.0,4.9732016925246825,0.125,2896.0,7667.0,2216.0,589.0,83.0,6.0,2.0
9926.0,4.9732016925246825,0.15,3026.0,7114.0,2254.0,634.0,117.0,19.0,2.0
9926.0,4.9732016925246825,0.01,370.0,9794.0,364.0,6.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,918.0,9606.0,884.0,32.0,2.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1621.0,9275.0,1463.0,143.0,14.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2242.0,8925.0,1951.0,251.0,40.0,0.0,0.0
9926.0,4.9732016925246825,0.1,2712.0,8589.0,2231.0,410.0,66.0,4.0,1.0
9926.0,4.9732016925246825,0.125,3112.0,8230.0,2415.0,586.0,96.0,15.0,0.0
9926.0,4.9732016925246825,0.15,3484.0,7860.0,2585.0,747.0,136.0,14.0,2.0
9926.0,4.9732016925246825,0.01,379.0,9804.0,375.0,4.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,885.0,9631.0,839.0,45.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1684.0,9321.0,1554.0,127.0,3.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2322.0,9016.0,2010.0,289.0,22.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2847.0,8695.0,2305.0,496.0,42.0,4.0,0.0
9926.0,4.9732016925246825,0.125,3256.0,8389.0,2519.0,640.0,88.0,9.0,0.0
9926.0,4.9732016925246825,0.15,3550.0,8054.0,2639.0,756.0,138.0,16.0,1.0
9926.0,4.9732016925246825,0.01,365.0,9809.0,356.0,9.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,863.0,9624.0,827.0,35.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1658.0,9328.0,1525.0,129.0,4.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2286.0,9007.0,1970.0,287.0,28.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2815.0,8688.0,2306.0,452.0,51.0,6.0,0.0
9926.0,4.9732016925246825,0.125,3238.0,8372.0,2512.0,619.0,97.0,9.0,1.0
9926.0,4.9732016925246825,0.15,3560.0,8053.0,2666.0,729.0,148.0,14.0,3.0
9926.0,4.9732016925246825,0.01,400.0,9816.0,392.0,8.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,887.0,9645.0,845.0,41.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1604.0,9363.0,1447.0,146.0,9.0,1.0,1.0
9926.0,4.9732016925246825,0.075,2278.0,9057.0,1967.0,281.0,29.0,0.0,1.0
9926.0,4.9732016925246825,0.1,2810.0,8771.0,2317.0,434.0,58.0,1.0,0.0
9926.0,4.9732016925246825,0.125,3197.0,8480.0,2508.0,596.0,83.0,10.0,0.0
9926.0,4.9732016925246825,0.15,3533.0,8201.0,2634.0,725.0,151.0,21.0,2.0
9926.0,4.9732016925246825,0.01,379.0,9801.0,373.0,6.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,891.0,9625.0,857.0,33.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1652.0,9329.0,1499.0,144.0,8.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2330.0,9026.0,2006.0,295.0,27.0,2.0,0.0
9926.0,4.9732016925246825,0.1,2836.0,8716.0,2325.0,452.0,52.0,7.0,0.0
9926.0,4.9732016925246825,0.125,3224.0,8403.0,2521.0,591.0,96.0,13.0,3.0
9926.0,4.9732016925246825,0.15,3543.0,8094.0,2626.0,754.0,132.0,27.0,4.0
9926.0,4.9732016925246825,0.01,379.0,9815.0,369.0,10.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,907.0,9639.0,857.0,50.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1641.0,9343.0,1470.0,160.0,11.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2241.0,9045.0,1927.0,280.0,31.0,3.0,0.0
9926.0,4.9732016925246825,0.1,2771.0,8744.0,2258.0,454.0,52.0,5.0,2.0
9926.0,4.9732016925246825,0.125,3224.0,8441.0,2509.0,615.0,92.0,8.0,0.0
9926.0,4.9732016925246825,0.15,3535.0,8121.0,2589.0,792.0,134.0,17.0,3.0
9926.0,4.9732016925246825,0.01,371.0,9781.0,362.0,9.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,905.0,9558.0,861.0,43.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1639.0,9194.0,1482.0,149.0,8.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2197.0,8851.0,1906.0,253.0,37.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2695.0,8459.0,2228.0,407.0,57.0,3.0,0.0
9926.0,4.9732016925246825,0.125,3090.0,8088.0,2435.0,554.0,91.0,7.0,3.0
9926.0,4.9732016925246825,0.15,3383.0,7666.0,2572.0,646.0,140.0,21.0,4.0
9926.0,4.9732016925246825,0.01,333.0,9778.0,328.0,5.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,895.0,9521.0,857.0,37.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1554.0,9087.0,1387.0,153.0,12.0,2.0,0.0
9926.0,4.9732016925246825,0.075,2180.0,8664.0,1883.0,273.0,23.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2499.0,8166.0,2056.0,388.0,54.0,1.0,0.0
9926.0,4.9732016925246825,0.125,2853.0,7743.0,2250.0,526.0,67.0,7.0,3.0
9926.0,4.9732016925246825,0.15,3021.0,7184.0,2269.0,617.0,115.0,20.0,0.0
9926.0,4.9732016925246825,0.01,414.0,9820.0,405.0,9.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,951.0,9643.0,907.0,41.0,3.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1712.0,9358.0,1529.0,173.0,9.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2298.0,9074.0,1962.0,300.0,33.0,3.0,0.0
9926.0,4.9732016925246825,0.1,2823.0,8757.0,2277.0,474.0,64.0,8.0,0.0
9926.0,4.9732016925246825,0.125,3234.0,8471.0,2500.0,620.0,95.0,17.0,2.0
9926.0,4.9732016925246825,0.15,3590.0,8176.0,2648.0,780.0,127.0,30.0,5.0
9926.0,4.9732016925246825,0.01,383.0,9786.0,377.0,6.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,856.0,9512.0,822.0,34.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1574.0,9069.0,1426.0,133.0,15.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2177.0,8633.0,1909.0,241.0,23.0,4.0,0.0
9926.0,4.9732016925246825,0.1,2576.0,8154.0,2111.0,412.0,50.0,3.0,0.0
9926.0,4.9732016925246825,0.125,2913.0,7673.0,2253.0,563.0,89.0,6.0,2.0
9926.0,4.9732016925246825,0.15,3118.0,7188.0,2325.0,658.0,121.0,11.0,3.0
9926.0,4.9732016925246825,0.01,378.0,9799.0,371.0,7.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,893.0,9612.0,851.0,40.0,2.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1666.0,9315.0,1511.0,145.0,10.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2251.0,9009.0,1903.0,317.0,28.0,3.0,0.0
9926.0,4.9732016925246825,0.1,2741.0,8672.0,2227.0,445.0,60.0,9.0,0.0
9926.0,4.9732016925246825,0.125,3168.0,8344.0,2459.0,591.0,100.0,18.0,0.0
9926.0,4.9732016925246825,0.15,3483.0,8022.0,2589.0,732.0,129.0,32.0,1.0
9926.0,4.9732016925246825,0.01,408.0,9821.0,400.0,8.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,885.0,9653.0,845.0,40.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1674.0,9380.0,1508.0,154.0,11.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2306.0,9097.0,1984.0,295.0,24.0,3.0,0.0
9926.0,4.9732016925246825,0.1,2868.0,8817.0,2367.0,441.0,50.0,10.0,0.0
9926.0,4.9732016925246825,0.125,3333.0,8539.0,2582.0,619.0,112.0,17.0,3.0
9926.0,4.9732016925246825,0.15,3703.0,8263.0,2731.0,795.0,155.0,20.0,2.0
9926.0,4.9732016925246825,0.01,389.0,9810.0,382.0,7.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,883.0,9616.0,827.0,54.0,2.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1638.0,9293.0,1458.0,172.0,7.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2257.0,8971.0,1957.0,273.0,27.0,0.0,0.0
9926.0,4.9732016925246825,0.1,2744.0,8641.0,2306.0,370.0,61.0,7.0,0.0
9926.0,4.9732016925246825,0.125,3180.0,8291.0,2509.0,553.0,105.0,13.0,0.0
9926.0,4.9732016925246825,0.15,3530.0,7950.0,2637.0,728.0,143.0,21.0,1.0
9926.0,4.9732016925246825,0.01,395.0,9815.0,392.0,3.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,931.0,9644.0,899.0,29.0,3.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1720.0,9363.0,1556.0,151.0,12.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2344.0,9074.0,1999.0,316.0,28.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2880.0,8792.0,2349.0,460.0,68.0,3.0,0.0
9926.0,4.9732016925246825,0.125,3335.0,8505.0,2607.0,608.0,102.0,16.0,2.0
9926.0,4.9732016925246825,0.15,3671.0,8218.0,2717.0,777.0,154.0,21.0,2.0
9926.0,4.9732016925246825,0.01,436.0,9816.0,429.0,7.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,890.0,9610.0,852.0,37.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1643.0,9287.0,1492.0,143.0,7.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2281.0,8963.0,1990.0,273.0,18.0,0.0,0.0
9926.0,4.9732016925246825,0.1,2780.0,8642.0,2284.0,443.0,48.0,5.0,0.0
9926.0,4.9732016925246825,0.125,3200.0,8332.0,2523.0,568.0,91.0,18.0,0.0
9926.0,4.9732016925246825,0.15,3446.0,8011.0,2530.0,739.0,152.0,24.0,1.0
9926.0,4.9732016925246825,0.01,385.0,9774.0,376.0,9.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,893.0,9494.0,844.0,48.0,1.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1590.0,9009.0,1436.0,145.0,7.0,2.0,0.0
9926.0,4.9732016925246825,0.075,2176.0,8536.0,1870.0,281.0,23.0,1.0,1.0
9926.0,4.9732016925246825,0.1,2668.0,8115.0,2205.0,407.0,50.0,6.0,0.0
9926.0,4.9732016925246825,0.125,2962.0,7596.0,2292.0,556.0,97.0,17.0,0.0
9926.0,4.9732016925246825,0.15,3079.0,7040.0,2303.0,608.0,144.0,21.0,3.0
9926.0,4.9732016925246825,0.01,400.0,9816.0,391.0,9.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,917.0,9653.0,871.0,43.0,3.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1676.0,9371.0,1517.0,150.0,9.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2312.0,9077.0,1975.0,313.0,23.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2878.0,8804.0,2339.0,478.0,56.0,5.0,0.0
9926.0,4.9732016925246825,0.125,3310.0,8522.0,2543.0,649.0,107.0,10.0,1.0
9926.0,4.9732016925246825,0.15,3658.0,8234.0,2678.0,795.0,162.0,20.0,3.0
9926.0,4.9732016925246825,0.01,384.0,9764.0,371.0,13.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,926.0,9474.0,893.0,30.0,3.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1571.0,9037.0,1416.0,145.0,9.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2184.0,8597.0,1910.0,247.0,26.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2558.0,8062.0,2122.0,378.0,51.0,6.0,1.0
9926.0,4.9732016925246825,0.125,2720.0,7399.0,2104.0,533.0,72.0,10.0,1.0
9926.0,4.9732016925246825,0.15,2714.0,6508.0,2077.0,525.0,98.0,12.0,2.0
9926.0,4.9732016925246825,0.01,357.0,9820.0,353.0,4.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,877.0,9643.0,842.0,35.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1621.0,9366.0,1459.0,149.0,13.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2258.0,9085.0,1947.0,280.0,28.0,3.0,0.0
9926.0,4.9732016925246825,0.1,2803.0,8788.0,2315.0,415.0,65.0,8.0,0.0
9926.0,4.9732016925246825,0.125,3256.0,8506.0,2537.0,605.0,103.0,11.0,0.0
9926.0,4.9732016925246825,0.15,3594.0,8218.0,2633.0,786.0,151.0,22.0,2.0
9926.0,4.9732016925246825,0.01,390.0,9816.0,386.0,4.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,917.0,9633.0,871.0,44.0,2.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1688.0,9337.0,1542.0,138.0,8.0,0.0,0.0
9926.0,4.9732016925246825,0.075,2325.0,9046.0,2027.0,279.0,18.0,1.0,0.0
9926.0,4.9732016925246825,0.1,2810.0,8732.0,2316.0,432.0,58.0,3.0,1.0
9926.0,4.9732016925246825,0.125,3237.0,8407.0,2520.0,620.0,86.0,10.0,1.0
9926.0,4.9732016925246825,0.15,3553.0,8078.0,2598.0,796.0,139.0,19.0,1.0
9926.0,4.9732016925246825,0.01,368.0,9819.0,361.0,7.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,892.0,9639.0,854.0,36.0,2.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1716.0,9363.0,1582.0,125.0,8.0,1.0,0.0
9926.0,4.9732016925246825,0.075,2348.0,9073.0,2057.0,262.0,27.0,2.0,0.0
9926.0,4.9732016925246825,0.1,2842.0,8779.0,2351.0,431.0,57.0,3.0,0.0
9926.0,4.9732016925246825,0.125,3205.0,8493.0,2482.0,622.0,91.0,8.0,2.0
9926.0,4.9732016925246825,0.15,3561.0,8200.0,2621.0,780.0,133.0,24.0,3.0
9926.0,4.9732016925246825,0.01,395.0,9816.0,389.0,6.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.025,930.0,9651.0,890.0,40.0,0.0,0.0,0.0
9926.0,4.9732016925246825,0.05,1661.0,9383.0,1486.0,165.0,8.0,1.0,1.0
